ProgramName,Degree,Program,ProgID,TotalCredits,EmphasisName,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Course,Title,Credits,PreReq,CoReq,DiverseCultures
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,477W,ENG 477W,"Technical Documentation,Policies, and Procedures",4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,478,ENG 478,Technical and Scientific Literature,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,479,ENG 479,Rhetorical Theory Applied to Technical Documents,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,480,ENG 480,Proposals,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,481,ENG 481,History of the English Language,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,482,ENG 482,Teaching Listening and Speaking to English Learners,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,483,ENG 483,Writing About Health and Medicine,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,484,ENG 484,Teaching Grammar and Vocabulary to English Learners,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,486,ENG 486,Theories of Second Language Teaching and Learning,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,487,ENG 487,Teaching Reading and Writing to English Learners,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,489,ENG 489,"Policies, Programs, and Assessment for K-12 English Learners",4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,491,ENG 491,Teaching Language & Language Learners in the Inclusive Elementary Classroom,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,492,ENG 492,Selected Topics,,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,494,ENG 494,English Workshop,,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,496,ENG 496,Senior Seminar in English Studies,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,498,ENG 498,Internship,,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,ENG,499,ENG 499,Individual Study,, Consent ,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,FILM,317,FILM 317,Advanced Film Production,4, FILM 217 or permission of instructor,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,FILM,334,FILM 334,International Cinema,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,FILM,342,FILM 342,Film Performance Analysis,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,FILM,402,FILM 402,Film History I (1895-1960),4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,FILM,412,FILM 412,Film History II (1961-Present),4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,FILM,416,FILM 416,Film Theory and Criticism,4,FILM 402 or FILM 412,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,FILM,472,FILM 472,Film Authorship,4,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,FILM,493,FILM 493,Advanced Topics in Film Studies,,,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,FILM,498,FILM 498,Internship,, Consent of instructor,,
Creative Writing,BA,Creative Writing - BA,7994,120,,Undergraduate,2024-2025,Major Unrestricted Electives,,,"Choose from CW, ENG, FILM or THEA ",Choose  12 Credit(s).,FILM,499,FILM 499,Individual Study,, Consent of instructor,,
